City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
221,Husavik,66.0449,-17.3389,30.11,75,73,5.59,IS,2021-10-20 16:54:52
222,Autun,46.95,4.3,66.9,97,100,4.05,FR,2021-10-20 16:51:24
223,Mpulungu,-8.7623,31.1141,79.48,59,53,4.18,ZM,2021-10-20 16:54:53
224,Odessa,46.4775,30.7326,55.33,76,0,11.18,UA,2021-10-20 16:54:53
225,Arraial Do Cabo,-22.9661,-42.0278,64.36,88,75,1.14,BR,2021-10-20 16:54:53
226,Kushnarenkovo,55.105,55.3508,35.98,70,99,10.0,RU,2021-10-20 16:54:54
227,Zhangjiakou,40.81,114.8794,38.05,35,8,7.05,CN,2021-10-20 16:54:54
228,Anloga,5.7947,0.8973,82.62,79,84,13.69,GH,2021-10-20 16:54:55
229,Djambala,-2.5447,14.7533,69.08,93,100,3.29,CG,2021-10-20 16:54:55
230,Tasiilaq,65.6145,-37.6368,27.68,57,95,11.16,GL,2021-10-20 16:54:56
231,Hambantota,6.1241,81.1185,79.3,86,51,9.91,LK,2021-10-20 16:54:56
232,Luderitz,-26.6481,15.1594,60.91,76,55,10.4,NA,2021-10-20 16:54:56
233,Rawson,-43.3002,-65.1023,83.41,18,0,28.21,AR,2021-10-20 16:54:57
234,Kavieng,-2.5744,150.7967,81.09,79,43,6.87,PG,2021-10-20 16:54:57
235,Nantucket,41.2835,-70.0995,70.14,71,10,11.14,US,2021-10-20 16:53:54
236,Salinas,36.6777,-121.6555,64.87,56,90,17.27,US,2021-10-20 16:50:52
237,Anadyr,64.75,177.4833,21.7,92,75,17.0,RU,2021-10-20 16:54:58
238,Iisalmi,63.5592,27.1907,35.62,99,100,11.12,FI,2021-10-20 16:54:59
239,Quelimane,-17.8786,36.8883,76.95,73,40,8.99,MZ,2021-10-20 16:54:59
240,Ternate,0.8,127.4,80.69,80,85,3.94,ID,2021-10-20 16:55:00
241,Dakar,14.6937,-17.4441,95.88,62,0,13.8,SN,2021-10-20 16:52:09
242,Vestmannaeyjar,63.4427,-20.2734,36.59,60,0,25.32,IS,2021-10-20 16:55:00
243,Kuusamo,65.9667,29.1833,26.64,93,90,17.27,FI,2021-10-20 16:55:01
244,Klaksvik,62.2266,-6.589,40.12,75,99,40.62,FO,2021-10-20 16:55:02
245,Ponta Delgada,37.7333,-25.6667,70.52,68,20,8.05,PT,2021-10-20 16:55:02
246,Deputatskiy,69.3,139.9,-2.06,98,99,1.79,RU,2021-10-20 16:55:03
247,Manggar,-2.8833,108.2667,79.84,80,97,3.18,ID,2021-10-20 16:55:04
248,Thinadhoo,0.5333,72.9333,82.2,76,36,12.59,MV,2021-10-20 16:55:05
249,Sitka,57.0531,-135.33,53.49,54,75,16.11,US,2021-10-20 16:51:48
250,Davila,18.4726,120.5763,79.9,82,20,3.4,PH,2021-10-20 16:55:06
251,Walla Walla,46.0646,-118.343,65.86,66,100,5.01,US,2021-10-20 16:54:59
252,Langsa,4.4683,97.9683,73.71,95,100,0.89,ID,2021-10-20 16:55:07
253,Broken Hill,-31.95,141.4333,71.31,17,90,11.5,AU,2021-10-20 16:55:08
254,Seminole,28.7086,-81.2081,85.98,64,9,1.01,US,2021-10-20 16:55:08
255,Muros,42.7762,-9.0603,68.23,84,18,17.16,ES,2021-10-20 16:55:09
256,Prince Rupert,54.3161,-130.3201,51.89,68,90,13.8,CA,2021-10-20 16:55:09
257,Norman Wells,65.282,-126.8329,32.04,69,75,11.5,CA,2021-10-20 16:55:10
258,Geraldton,-28.7667,114.6,64.81,77,90,10.36,AU,2021-10-20 16:55:10
259,East London,-33.0153,27.9116,68.94,73,0,16.11,ZA,2021-10-20 16:55:10
260,Longyearbyen,78.2186,15.6401,10.24,72,20,11.5,SJ,2021-10-20 16:55:11
261,Nemuro,43.3236,145.575,49.48,83,100,23.24,JP,2021-10-20 16:55:11
262,Namibe,-15.1961,12.1522,68.61,85,16,11.56,AO,2021-10-20 16:55:12
263,Ponta Do Sol,32.6667,-17.1,80.71,73,98,3.29,PT,2021-10-20 16:50:39
264,Malakal,9.5334,31.6605,78.4,69,70,4.65,SS,2021-10-20 16:55:13
265,Padang,-0.9492,100.3543,75.25,85,100,2.37,ID,2021-10-20 16:55:13
266,Charters Towers,-20.1,146.2667,69.75,96,10,7.4,AU,2021-10-20 16:55:14
267,Waddan,29.1614,16.139,72.57,41,85,12.97,LY,2021-10-20 16:55:14
268,Srivardhan,18.0333,73.0167,77.56,79,84,7.36,IN,2021-10-20 16:55:15
269,Seddon,-37.8068,144.8916,60.8,82,0,3.44,AU,2021-10-20 16:55:15
270,Labuhan,-6.8844,112.2051,80.4,79,74,7.38,ID,2021-10-20 16:47:15
271,Orange Cove,36.6244,-119.3137,74.28,26,85,2.48,US,2021-10-20 16:55:16
272,Sainte-Suzanne,-20.9061,55.6089,73.62,87,90,9.22,RE,2021-10-20 16:55:16
273,Lere,10.387,8.5726,76.62,64,54,4.36,NG,2021-10-20 16:55:17
274,Peru,40.7537,-86.0689,70.59,59,1,11.5,US,2021-10-20 16:52:56
275,Nizhniy Baskunchak,48.2198,46.8311,40.96,56,40,10.67,RU,2021-10-20 16:55:17
276,Lompoc,34.6391,-120.4579,70.09,81,1,5.75,US,2021-10-20 16:55:18
277,Guanica,17.9716,-66.908,90.5,72,40,8.99,PR,2021-10-20 16:55:18
278,Comodoro Rivadavia,-45.8667,-67.5,82.26,24,20,16.11,AR,2021-10-20 16:52:31
279,Apac,1.9756,32.5386,70.03,82,100,2.37,UG,2021-10-20 16:55:19
280,Sambava,-14.2667,50.1667,73.4,83,7,7.72,MG,2021-10-20 16:55:19
281,Talnakh,69.4865,88.3972,33.03,89,99,19.06,RU,2021-10-20 16:55:20
282,Sitarganj,28.9333,79.7,71.49,84,0,4.09,IN,2021-10-20 16:55:21
283,Coihaique,-45.5752,-72.0662,59.61,58,90,5.75,CL,2021-10-20 16:55:21
284,La Ronge,55.1001,-105.2842,37.65,65,40,8.05,CA,2021-10-20 16:48:52
285,Faranah,10.0404,-10.7434,76.39,87,100,1.86,GN,2021-10-20 16:55:22
286,Shediac,46.2198,-64.5411,53.65,71,75,2.3,CA,2021-10-20 16:55:22
287,Bay City,43.5945,-83.8889,67.66,72,75,6.91,US,2021-10-20 16:54:01
288,Beringovskiy,63.05,179.3167,17.56,80,83,8.7,RU,2021-10-20 16:55:23
